org_id,ein,name,category,ntee_major,ntee_full,city,state
org_000275,411350071,Artspace Projects Inc,"Arts, Culture & Humanities",A,A900,Minneapolis,MN
org_000276,954765734,Southern California Public Radio,"Arts, Culture & Humanities",A,A340,Pasadena,CA
org_000277,742975922,Austin Theatre Alliance,"Arts, Culture & Humanities",A,A65,Austin,TX
org_000278,822342237,Johnny Morris Wonders Of Wildlife Foundation,"Arts, Culture & Humanities",A,A50,Springfield,MO
org_000279,463614979,Our Rescue,"Arts, Culture & Humanities",A,A50,Murray,UT
org_000280,133052502,French American School Of New York Inc,"Arts, Culture & Humanities",A,A74Z,Mamaroneck,NY
org_000281,471552222,American Theatre Guild,"Arts, Culture & Humanities",A,A65,Kansas City,MO
org_000282,591803628,Ruth Eckerd Hall Inc,"Arts, Culture & Humanities",A,A610,Clearwater,FL
org_000283,620550979,Nashville Symphony Association,"Arts, Culture & Humanities",A,A690,Nashville,TN
org_000284,954217197,Armand Hammer Museum Of Art And Cultural Center Inc,"Arts, Culture & Humanities",A,A51,Los Angeles,CA
org_000285,42761636,Facing History & Ourselves Inc,"Arts, Culture & Humanities",A,A70Z,Boston,MA
org_000286,461479450,International Spy Museum,"Arts, Culture & Humanities",A,A50,Washington,DC
org_000287,561298448,Real Life Ministry,"Arts, Culture & Humanities",A,A34,Glendale,CA
org_000288,221550515,Paper Mill Playhouse,"Arts, Culture & Humanities",A,A65Z,Millburn,NJ
org_000289,930391604,Portland Art Museum,"Arts, Culture & Humanities",A,A510,Portland,OR
org_000290,131275970,School Of American Ballet Inc,"Arts, Culture & Humanities",A,A6E0,New York,NY
org_000291,910667412,Seattle Symphony Orchestra Inc,"Arts, Culture & Humanities",A,A690,Seattle,WA
org_000292,746016764,Houston Grand Opera Association Inc,"Arts, Culture & Humanities",A,A6A0,Houston,TX
org_000293,841220222,Jazz At Aspen Snowmass,"Arts, Culture & Humanities",A,A680,Aspen,CO
org_000294,834670212,Holocaust Legacy Foundation Inc,"Arts, Culture & Humanities",A,A54,Boston,MA
org_000295,941421463,Kvie Inc,"Arts, Culture & Humanities",A,A320,Sacramento,CA
org_000296,741484491,Commemorative Air Force,"Arts, Culture & Humanities",A,A50,Dallas,TX
org_000297,132867442,New York City Center Inc,"Arts, Culture & Humanities",A,A610,New York,NY
org_000298,431374479,St Louis Art Museum Foundation,"Arts, Culture & Humanities",A,A110,Saint Louis,MO
org_000299,237348220,National Minority Supplier Development Council Inc,"Arts, Culture & Humanities",A,A99Z,New York,NY
org_000300,311650423,Tampa Museum Of Art Foundation Inc,"Arts, Culture & Humanities",A,A115,Tampa,FL
org_000301,203523938,Opas Foundation,"Arts, Culture & Humanities",A,A11,Omaha,NE
org_000302,223171529,Maine Public Broadcasting Corporation,"Arts, Culture & Humanities",A,A320,Lewiston,ME
org_000303,60662112,Horace Bushnell Memorial Hall Corporation,"Arts, Culture & Humanities",A,A610,Hartford,CT
org_000304,263347402,Prx Incorporated,"Arts, Culture & Humanities",A,A34,Brighton,MA
org_000305,362896025,Chicago Theatre Group Inc,"Arts, Culture & Humanities",A,A650,Chicago,IL
org_000306,812679300,Ubongo International,"Arts, Culture & Humanities",A,A30,Austin,TX
org_000307,751529851,Dallas Symphony Foundation,"Arts, Culture & Humanities",A,A11,Dallas,TX
org_000308,136146854,Jewish Museum,"Arts, Culture & Humanities",A,A500,New York,NY
org_000309,133021180,Second Stage Theatre,"Arts, Culture & Humanities",A,A650,New York,NY
org_000310,134086800,Seventh Regiment Armory Conservancy Inc,"Arts, Culture & Humanities",A,A80,New York,NY
org_000311,920081844,Sealaska Heritage Institute,"Arts, Culture & Humanities",A,A230,Juneau,AK
org_000312,310833384,Greater Columbus Arts Council Inc,"Arts, Culture & Humanities",A,A260,Columbus,OH
org_000313,251215087,The Fred Rogers Company,"Arts, Culture & Humanities",A,A300,Pittsburgh,PA
org_000314,364009741,The Joffrey Ballet,"Arts, Culture & Humanities",A,A630,Chicago,IL
org_000315,341481142,Laurel Lake Retirement Community Inc,"Arts, Culture & Humanities",A,A6B,Hudson,OH
org_000316,221950890,Count Basie Theatre Inc,"Arts, Culture & Humanities",A,A610,Red Bank,NJ
org_000317,942864660,The Tech Interactive,"Arts, Culture & Humanities",A,A570,San Jose,CA
org_000318,522178882,Robert And Jane Meyerhoff Modern Art Foundation Inc,"Arts, Culture & Humanities",A,A110,Cockeysville,MD
org_000319,133584032,New 42 Nd Street Inc,"Arts, Culture & Humanities",A,A190,New York,NY
org_000320,954739699,Petersen Automotive Museum Foundation,"Arts, Culture & Humanities",A,A500,Los Angeles,CA
org_000321,833172022,Newman Kahlon Foundation Corp,"Arts, Culture & Humanities",A,A68,Grand Terrace,CA
org_000322,273032164,The Broad,"Arts, Culture & Humanities",A,A51,Los Angeles,CA
org_000323,161158412,Sheas Oconnel Preservation Guild Ltd,"Arts, Culture & Humanities",A,A610,Buffalo,NY
org_000324,842113822,States Newsroom,"Arts, Culture & Humanities",A,A30,Washington,DC
org_000325,861715499,The Venetoulis Institute For Local Journalism,"Arts, Culture & Humanities",A,A33,Baltimore,MD
org_000326,271450809,National Museum Of Mathematics,"Arts, Culture & Humanities",A,A50,New York,NY
org_000327,474470136,Remember The Alamo Foundation,"Arts, Culture & Humanities",A,A56,San Antonio,TX
org_000328,592578534,Miami City Ballet Inc,"Arts, Culture & Humanities",A,A630,Miami Beach,FL
org_000329,942311291,Center For The Collaborative Classroom,"Arts, Culture & Humanities",A,A300,Alameda,CA
org_000330,344434678,Toledo Museum Of Art,"Arts, Culture & Humanities",A,A510,Toledo,OH
org_000331,231629970,Pennsylvania Ballet Association,"Arts, Culture & Humanities",A,A630,Philadelphia,PA
org_000332,951941117,Theatre & Arts Foundation Of San Diego County,"Arts, Culture & Humanities",A,A650,La Jolla,CA
org_000333,930402877,Oregon Museum Of Science And Industry,"Arts, Culture & Humanities",A,A570,Portland,OR
org_000334,223850071,Universal Communications Network Inc,"Arts, Culture & Humanities",A,A32,New York,NY
org_000335,166001555,Buffalo Fine Arts Academy,"Arts, Culture & Humanities",A,A510,Buffalo,NY
org_000336,526000162,Baltimore Museum Of Art Inc,"Arts, Culture & Humanities",A,A510,Baltimore,MD
org_000337,953635496,Pacific Symphony,"Arts, Culture & Humanities",A,A690,Irvine,CA
org_000338,237086643,Manhattan Theatre Club Inc,"Arts, Culture & Humanities",A,A650,New York,NY
org_000339,930446527,Oregon Symphony Association,"Arts, Culture & Humanities",A,A690,Portland,OR
org_000340,741143076,Alley Theatre,"Arts, Culture & Humanities",A,A650,Houston,TX
org_000341,381440200,Detroit Public Media,"Arts, Culture & Humanities",A,A320,Wixom,MI
org_000342,510145980,Utah Symphony & Opera,"Arts, Culture & Humanities",A,A6A0,Salt Lake Cty,UT
org_000343,132571900,World Monuments Fund Inc,"Arts, Culture & Humanities",A,A800,New York,NY
org_000344,202629354,Democracy Prep Public Schools,"Arts, Culture & Humanities",A,A12,New York,NY
org_000345,42665867,American Repertory Theatre,"Arts, Culture & Humanities",A,A650,Cambridge,MA
org_000346,820774057,National Comedy Center Operator Inc,"Arts, Culture & Humanities",A,A60,Jamestown,NY
org_000347,210634483,Princeton University Press,"Arts, Culture & Humanities",A,A33,Princeton,NJ
org_000348,132986881,New Museum Of Contemporary Art,"Arts, Culture & Humanities",A,A510,New York,NY
org_000349,510149370,Steppenwolf Theater Co,"Arts, Culture & Humanities",A,A650,Chicago,IL
org_000350,741946756,Houston Arts Alliance,"Arts, Culture & Humanities",A,A260,Houston,TX
org_000351,314383802,Franklin County Historical Society,"Arts, Culture & Humanities",A,A80,Columbus,OH
org_000352,60653120,Mystic Seaport Museum Inc,"Arts, Culture & Humanities",A,A500,Mystic,CT
org_000353,912156812,The Center For Cultural Innovation,"Arts, Culture & Humanities",A,A20,Los Angeles,CA
org_000354,870487695,Tuacahn Center For The Arts,"Arts, Culture & Humanities",A,A600,Ivins,UT
org_000355,222570926,Ayn Rand Institute The Center For The Advancement Of Objectivism,"Arts, Culture & Humanities",A,A700,Santa Ana,CA
org_000356,860593786,Scottsdale Arts,"Arts, Culture & Humanities",A,A260,Scottsdale,AZ
org_000357,60758938,Connecticut Public Broadcasting Inc,"Arts, Culture & Humanities",A,A300,Hartford,CT
org_000358,954856901,Teach Inc,"Arts, Culture & Humanities",A,A60,Los Angeles,CA
org_000359,366154098,Museum Of Contemporary Art,"Arts, Culture & Humanities",A,A510,Chicago,IL
org_000360,752457270,Performing Arts Fort Worth Inc,"Arts, Culture & Humanities",A,A61,Fort Worth,TX
org_000361,562464486,Atlanta Beltline Partnership Inc,"Arts, Culture & Humanities",A,A80,Atlanta,GA
org_000362,841924373,10 South Street Club Operator Inc,"Arts, Culture & Humanities",A,A20,New York,NY
org_000363,843635425,The Society For The Promotion Of Japanese Animation,"Arts, Culture & Humanities",A,A20,Corona,CA
org_000364,540419452,Virginia Historical Society,"Arts, Culture & Humanities",A,A800,Richmond,VA
org_000365,742867681,Greater Austin Performing Arts Center,"Arts, Culture & Humanities",A,A610,Austin,TX
org_000366,141602083,Arts Center And Theater Of Schenectady Inc,"Arts, Culture & Humanities",A,A610,Schenectady,NY
org_000367,436052673,National World War I Museum And Memorial,"Arts, Culture & Humanities",A,A800,Kansas City,MO
org_000368,481000295,Exploration Place Inc,"Arts, Culture & Humanities",A,A500,Wichita,KS
org_000369,150539110,Fenimore Art Museum,"Arts, Culture & Humanities",A,A540,Cooperstown,NY
org_000370,561837620,Roof Above Inc,"Arts, Culture & Humanities",A,A23Z,Charlotte,NC
org_000371,911087612,5 Th Avenue Theatre Association,"Arts, Culture & Humanities",A,A650,Seattle,WA
org_000372,470384577,Joslyn Art Museum,"Arts, Culture & Humanities",A,A510,Omaha,NE
org_000373,221487275,Newark Museum Association,"Arts, Culture & Humanities",A,A500,Newark,NJ
org_000374,560885727,Natural Science Center Of Greensboro Inc,"Arts, Culture & Humanities",A,A560,Greensboro,NC
org_000375,310536653,Cincinnati Museum Association,"Arts, Culture & Humanities",A,A510,Cincinnati,OH
org_000376,631125485,Barber Vintage Motorsports Museum,"Arts, Culture & Humanities",A,A50Z,Hoover,AL
org_000377,953433820,Museum Of Contemporary Art,"Arts, Culture & Humanities",A,A510,Los Angeles,CA
org_000378,840510785,Rocky Mountain Public Media Inc,"Arts, Culture & Humanities",A,A320,Denver,CO
org_000379,751077979,Amon Carter Museum Of Western Art,"Arts, Culture & Humanities",A,A510,Fort Worth,TX
org_000380,340714338,Cleveland Museum Of Natural History,"Arts, Culture & Humanities",A,A560,Cleveland,OH
org_000381,471711491,Vizcaya Museum And Gardens Trust Inc,"Arts, Culture & Humanities",A,A80,Miami,FL
org_000382,954538371,Skirball Cultural Center,"Arts, Culture & Humanities",A,A230,Los Angeles,CA
org_000383,350998627,Indiana Symphony Society Inc,"Arts, Culture & Humanities",A,A690,Indianapolis,IN
org_000384,952834871,Friends Of The Cultural Center Inc,"Arts, Culture & Humanities",A,A610,Palm Desert,CA
org_000385,760449761,Battleship Texas Foundation Inc,"Arts, Culture & Humanities",A,A50,Houston,TX
org_000386,440552079,Starlight Theatre Association Of Kansas City Inc,"Arts, Culture & Humanities",A,A610,Kansas City,MO
org_000387,590737868,South Florida Pbs Inc,"Arts, Culture & Humanities",A,A320,Boynton Beach,FL
org_000388,581484027,Lorraine Civil Rights Museum Foundation,"Arts, Culture & Humanities",A,A540,Memphis,TN
org_000389,150532214,Munson Williams Proctor Arts Institute,"Arts, Culture & Humanities",A,A200,Utica,NY
org_000390,952996648,Filoli Center,"Arts, Culture & Humanities",A,A82Z,Woodside,CA
org_000391,991346934,Omaha Childrens Trust,"Arts, Culture & Humanities",A,A52,Omaha,NE
org_000392,591934721,Tampa Museum Of Art Inc,"Arts, Culture & Humanities",A,A510,Tampa,FL
org_000393,590854960,Phillip And Patricia Frost Museum Of Science Inc,"Arts, Culture & Humanities",A,A570,Miami,FL
org_000394,841622654,Texas Ballet Theater Inc,"Arts, Culture & Humanities",A,A63,Fort Worth,TX
org_000395,431297475,Kansas City Symphony,"Arts, Culture & Humanities",A,A690,Kansas City,MO
org_000396,521654276,Independent Television Service Inc,"Arts, Culture & Humanities",A,A320,San Francisco,CA
org_000397,135562412,Hamilton Madison House Inc,"Arts, Culture & Humanities",A,A82Z,New York,NY
org_000398,310897638,Victoria Theatre Association,"Arts, Culture & Humanities",A,A610,Dayton,OH
org_000399,461612598,Wjo Foundation,"Arts, Culture & Humanities",A,A54,Los Angeles,CA
org_000400,870264274,Ballet West,"Arts, Culture & Humanities",A,A630,Salt Lake Cty,UT
org_000401,540735782,Vpm Media Corporation,"Arts, Culture & Humanities",A,A300,N Chesterfld,VA
org_000402,42104334,Isabella Stewart Gardner Museum Inc,"Arts, Culture & Humanities",A,A510,Boston,MA
org_000403,954893200,Technology Review Inc,"Arts, Culture & Humanities",A,A33,Cambridge,MA
org_000404,853981884,Tidewater And Big Bend Foundation,"Arts, Culture & Humanities",A,A80,Houston,TX
org_000405,112104059,New York Hall Of Science,"Arts, Culture & Humanities",A,A570,Corona,NY
org_000406,910760426,Seattle Opera,"Arts, Culture & Humanities",A,A6A0,Seattle,WA
org_000407,411428998,Ordway Center For The Performing Arts,"Arts, Culture & Humanities",A,A610,Saint Paul,MN
org_000408,946135772,American Conservatory Theatre Foundation,"Arts, Culture & Humanities",A,A650,San Francisco,CA
org_000409,753077559,Utah Film Center Dba Salt Lake City Film Center And,"Arts, Culture & Humanities",A,A31,Salt Lake Cty,UT
org_000410,366210902,Adler Planetarium,"Arts, Culture & Humanities",A,A500,Chicago,IL
org_000411,250965391,Historical Society Of Western Pennsylvania,"Arts, Culture & Humanities",A,A800,Pittsburgh,PA
org_000412,770398793,American Indian Health & Services Corporation,"Arts, Culture & Humanities",A,A23,Santa Barbara,CA
org_000413,923776659,Friends Of 40 Baywood Avenue,"Arts, Culture & Humanities",A,A82,San Mateo,CA
org_000414,231629016,Pennon Organization,"Arts, Culture & Humanities",A,A300,Harrisburg,PA
org_000415,310858459,Greater Dayton Public Television Inc,"Arts, Culture & Humanities",A,A320,Dayton,OH
org_000416,232824084,The Da Vinci Discovery Center Of Science And Technology,"Arts, Culture & Humanities",A,A52,Allentown,PA
org_000417,390806316,Milwaukee Art Museum Inc,"Arts, Culture & Humanities",A,A510,Milwaukee,WI
org_000418,330828380,Discovery Science Center Of Orange County,"Arts, Culture & Humanities",A,A50,Santa Ana,CA
org_000419,134047433,Neue Galerie New York,"Arts, Culture & Humanities",A,A51,New York,NY
org_000420,932006917,Interlochen Arts Camp,"Arts, Culture & Humanities",A,A25,Interlochen,MI
org_000421,391902814,Creative Visions Foundation,"Arts, Culture & Humanities",A,A40,Malibu,CA
org_000422,941679756,Berkeley Repertory Theatre,"Arts, Culture & Humanities",A,A650,Berkeley,CA
org_000423,953943485,Film Independent Inc,"Arts, Culture & Humanities",A,A310,Los Angeles,CA
org_000424,990161980,Bishop Museum,"Arts, Culture & Humanities",A,A540,Honolulu,HI
org_000425,911626784,Experience Learning Community,"Arts, Culture & Humanities",A,A50,Seattle,WA
org_000426,113161054,Joan Mitchell Foundation Inc,"Arts, Culture & Humanities",A,A20,New York,NY
org_000427,203402627,Conner Prairie Museum Inc,"Arts, Culture & Humanities",A,A54,Fishers,IN
org_000428,912079402,Kuow Puget Sound Public Radio,"Arts, Culture & Humanities",A,A34,Seattle,WA
org_000429,951744392,Broadway Sacramento,"Arts, Culture & Humanities",A,A6A0,Sacramento,CA
org_000430,381882096,Museum Of African American History,"Arts, Culture & Humanities",A,A500,Detroit,MI
org_000431,526080752,Hillwood Estate Museum & Gardens,"Arts, Culture & Humanities",A,A80,Washington,DC
org_000432,620627921,Cheekwood Botanical Garden And Museum Of Art,"Arts, Culture & Humanities",A,A510,Nashville,TN
org_000433,272894856,Project Veritas,"Arts, Culture & Humanities",A,A33,Mamaroneck,NY
org_000434,991693511,Harper House Music Foundation,"Arts, Culture & Humanities",A,A12,New York,NY
org_000435,421743078,World War Ii Theatre Inc,"Arts, Culture & Humanities",A,A11,Atlanta,GA
org_000436,431890025,Union Station Kansas City Inc,"Arts, Culture & Humanities",A,A54,Kansas City,MO
org_000437,42104327,Institute Of Contemporary Art,"Arts, Culture & Humanities",A,A510,Boston,MA
org_000438,521405988,Shakespeare Theatre,"Arts, Culture & Humanities",A,A650,Washington,DC
org_000439,136216919,Theatre Development Fund Inc,"Arts, Culture & Humanities",A,A126,New York,NY
org_000440,231353269,American Philosophical Society,"Arts, Culture & Humanities",A,A700,Philadelphia,PA
org_000441,396023436,Milwaukee Symphony Orchestra Inc,"Arts, Culture & Humanities",A,A690,Milwaukee,WI
org_000442,10559608,Allied Media Projects Inc,"Arts, Culture & Humanities",A,A02,Detroit,MI
org_000443,237071511,North Carolina Museum Of Art Foundation Inc,"Arts, Culture & Humanities",A,A110,Raleigh,NC
org_000444,820658936,Acrc Lessor Inc,"Arts, Culture & Humanities",A,A11,Baltimore,MD
org_000445,990787524,Murray Burnstine Charitable Trust,"Arts, Culture & Humanities",A,A20,Stoneham,MA
